task_id,skill_id,skill_name_en,skill_name_de,skill_category,relevance,rank,rationale,evidence_keywords,model_name,prompt_version,run_date
BN_5175,SK-COG-004,Decision Making,Entscheidungsfindung,cognitive,0.75,3,Decision making is necessary to select and adjust sales plans effectively based on assessment of alternatives.,anpassen,gpt-4.1-mini,final_v4,2026-03-07
BN_5176,SK-OPS-023,Pricing & Cost Estimation,Preiskalkulation und Kostenschätzung,operational,0.9,1,Pricing is central to the task of Preisgestaltung (pricing) of products.,Preisgestaltung|Preis,gpt-4.1-mini,final_v4,2026-03-07
BN_5176,SK-OPS-004,Procurement & Purchasing,Beschaffung und Einkauf,operational,0.7,2,Selection of products involves aspects of Beschaffung (procurement) though not the full purchasing process.,Auswahl|Produkten,gpt-4.1-mini,final_v4,2026-03-07
BN_5177,SK-OPS-012,Event & Program Management,Veranstaltungs- und Programmmanagement,operational,0.9,1,Planning and conducting product training and information events is fundamentally event and program management.,Veranstaltungen|planen|durchführen,gpt-4.1-mini,final_v4,2026-03-07
BN_5177,SK-SOC-008,Teaching & Training,Lehren und Ausbilden,social,0.85,2,Conducting product training requires teaching and training skills to effectively convey knowledge.,schulungen|durchführen,gpt-4.1-mini,final_v4,2026-03-07
BN_5177,SK-COG-003,Planning & Organizing,Planen und Organisieren,cognitive,0.75,3,Planning and organizing are necessary to structure and coordinate the events and trainings.,planen,gpt-4.1-mini,final_v4,2026-03-07
BN_5178,SK-COG-009,Strategic Thinking,Strategisches Denken,cognitive,0.9,1,Strategic thinking is central to aligning goals with the marketing strategy and ensuring long-term coherence.,Ziele|Strategie|Ausrichtung,gpt-4.1-mini,final_v4,2026-03-07
BN_5178,SK-SOC-021,Coordinating Across Teams,Teamübergreifend koordinieren,social,0.85,2,Coordinating across teams is core to aligning goals of different areas with the marketing strategy.,verschiedener Bereiche|abgleichen,gpt-4.1-mini,final_v4,2026-03-07
BN_5178,SK-OPS-006,Marketing & Promotion,Marketing und Werbung,operational,0.75,3,Marketing knowledge is necessary to understand the marketing strategy and align goals accordingly.,Marketingstrategie,gpt-4.1-mini,final_v4,2026-03-07
BN_5179,SK-SOC-010,Counseling & Guidance,Beratung und Begleitung,social,0.9,1,"The task is primarily about advising (beraten) retailers and companies, making counseling and guidance central.",beraten|Beratung,gpt-4.1-mini,final_v4,2026-03-07
BN_5179,SK-OPS-005,Sales & Business Development,Vertrieb und Geschäftsentwicklung,operational,0.75,2,Sales and business development is a necessary supporting skill to understand client needs and business context.,Unternehmen,gpt-4.1-mini,final_v4,2026-03-07
BN_5179,SK-COG-019,Taking Initiative,Eigeninitiative zeigen,cognitive,0.7,3,Taking initiative is required to proactively support clients starting their business.,Start,gpt-4.1-mini,final_v4,2026-03-07
BN_5180,SK-SOC-012,Public Speaking & Presenting,Vorträge und Präsentationen,social,0.95,1,Presenting products at trade fairs is fundamentally about clear and persuasive presentation skills.,präsentieren,gpt-4.1-mini,final_v4,2026-03-07
BN_5180,SK-SOC-001,Verbal Communication,Mündliche Kommunikation,social,0.85,2,Speaking and presenting skills are core to effectively conveying product information orally at trade fairs.,vortragen,gpt-4.1-mini,final_v4,2026-03-07
BN_5180,SK-OPS-005,Sales & Business Development,Vertrieb und Geschäftsentwicklung,operational,0.75,3,Sales and business development skills are necessary to engage potential customers and promote products during the presentation.,Vertrieb,gpt-4.1-mini,final_v4,2026-03-07
BN_5181,SK-OPS-005,Sales & Business Development,Vertrieb und Geschäftsentwicklung,operational,0.9,1,Examining and using market opportunities is central to sales and business development activities.,Marktmöglichkeiten|nutzen,gpt-4.1-mini,final_v4,2026-03-07
BN_5181,SK-COG-008,Research & Analysis,Recherche und Analyse,cognitive,0.85,2,Systematic investigation is core to examining market opportunities effectively.,untersuchen,gpt-4.1-mini,final_v4,2026-03-07
BN_5181,SK-COG-019,Taking Initiative,Eigeninitiative zeigen,cognitive,0.75,3,Taking initiative is necessary to proactively exploit market opportunities.,nutzen,gpt-4.1-mini,final_v4,2026-03-07
BN_5182,SK-SOC-006,Teamwork & Collaboration,Teamarbeit und Zusammenarbeit,social,0.9,1,"The task centers on working with other departments, making teamwork and collaboration central to success.",erarbeiten|mit anderen Abteilungen,gpt-4.1-mini,final_v4,2026-03-07
BN_5182,SK-COG-002,Problem Solving,Problemlösung,cognitive,0.85,2,Developing technical solutions requires problem solving to identify and implement effective solutions.,technische Lösungen|erarbeiten,gpt-4.1-mini,final_v4,2026-03-07
BN_5183,SK-OPS-006,Marketing & Promotion,Marketing und Werbung,operational,0.9,1,Checking the success of marketing actions centrally involves understanding marketing and promotion strategies.,Marketingaktionen,gpt-4.1-mini,final_v4,2026-03-07
BN_5183,SK-COG-011,Business Analysis,Geschäftsanalyse,cognitive,0.75,2,Business analysis is necessary to examine and interpret the success of marketing actions.,Erfolg|überprüfen,gpt-4.1-mini,final_v4,2026-03-07
BN_5183,SK-TEC-007,Measurement & Testing,Messen und Prüfen,technical,0.7,3,Measurement and testing skills are required to verify the success metrics of marketing actions.,überprüfen,gpt-4.1-mini,final_v4,2026-03-07
BN_5184,SK-SOC-003,Negotiation,Verhandlungsführung,social,0.95,1,Negotiation is central to 'Verträge verhandeln' (negotiating contracts).,verhandeln|Verträge,gpt-4.1-mini,final_v4,2026-03-07
BN_5184,SK-SOC-020,Contract Management,Vertragsmanagement,social,0.9,2,Contract Management is essential for handling and managing contracts in the task.,Verträge|Vertrag,gpt-4.1-mini,final_v4,2026-03-07
BN_5184,SK-SOC-002,Writing & Reporting,Schreiben und Berichten,social,0.85,3,Writing is core for 'Angebote schreiben' (writing offers).,schreiben|Angebote,gpt-4.1-mini,final_v4,2026-03-07
BN_5185,SK-OPS-020,Monitoring & Surveillance,Überwachung und Kontrolle,operational,0.85,1,Monitoring and control is core to supervising order processing activities.,überwachen,gpt-4.1-mini,final_v4,2026-03-07
BN_5185,SK-SOC-021,Coordinating Across Teams,Teamübergreifend koordinieren,social,0.75,2,Coordinating across departments is a necessary supporting skill to supervise order processing effectively.,Abteilungen,gpt-4.1-mini,final_v4,2026-03-07
BN_5185,SK-SOC-013,Supervision & Performance Management,Aufsicht und Leistungsmanagement,social,0.7,3,Supervision is required to oversee the order processing work in departments.,überwachen,gpt-4.1-mini,final_v4,2026-03-07
BN_5186,SK-SOC-008,Teaching & Training,Lehren und Ausbilden,social,0.95,1,Leading training for employees is fundamentally about teaching and training others.,Schulungen|leiten,gpt-4.1-mini,final_v4,2026-03-07
BN_5186,SK-SOC-001,Verbal Communication,Mündliche Kommunikation,social,0.8,2,Speaking and presenting skills are core to effectively leading training sessions.,leiten,gpt-4.1-mini,final_v4,2026-03-07
BN_5186,SK-SOC-019,Training Material Development,Schulungsmaterial entwickeln,social,0.75,3,Developing training materials is a necessary supporting skill for leading employee training sessions.,Schulungen|Material,gpt-4.1-mini,final_v4,2026-03-07
BN_5187,SK-OPS-022,Customer Complaint Handling,Beschwerdemanagement,operational,0.95,1,Receiving technical complaints is fundamentally about handling customer complaints professionally.,Beschwerden|annehmen,gpt-4.1-mini,final_v4,2026-03-07
BN_5187,SK-COG-002,Problem Solving,Problemlösung,cognitive,0.8,2,Problem solving is necessary to evaluate and resolve the technical complaints received.,lösen,gpt-4.1-mini,final_v4,2026-03-07
BN_5187,SK-SOC-009,Customer Service,Kundenbetreuung,social,0.75,3,Understanding and addressing customer needs supports effective complaint reception and resolution.,Kunde,gpt-4.1-mini,final_v4,2026-03-07
BN_5188,SK-SOC-008,Teaching & Training,Lehren und Ausbilden,social,0.9,1,Preparing and holding lectures and seminars is fundamentally about teaching and training others.,Vorlesungen|Seminare|halten,gpt-4.1-mini,final_v4,2026-03-07
BN_5188,SK-SOC-001,Verbal Communication,Mündliche Kommunikation,social,0.85,2,Effective speaking and presenting is essential to clearly convey information during lectures and seminars.,vortragen|erklären,gpt-4.1-mini,final_v4,2026-03-07
BN_5188,SK-SOC-012,Public Speaking & Presenting,Vorträge und Präsentationen,social,0.8,3,Presentation skills are core to delivering lectures and seminars persuasively and clearly.,präsentieren|Vortrag,gpt-4.1-mini,final_v4,2026-03-07
BN_5189,SK-SOC-002,Writing & Reporting,Schreiben und Berichten,social,0.95,1,"The core task is to write reports, making clear and accurate written communication essential.",schreiben|Bericht,gpt-4.1-mini,final_v4,2026-03-07
BN_5189,SK-COG-008,Research & Analysis,Recherche und Analyse,cognitive,0.9,2,Writing research reports fundamentally requires systematic gathering and evaluation of information from multiple sources.,Forschungsberichte|Forschung,gpt-4.1-mini,final_v4,2026-03-07
BN_5189,SK-COG-021,Accuracy & Thoroughness,Sorgfalt und Genauigkeit,cognitive,0.8,3,Accuracy and thoroughness are critical to ensure the quality and reliability of research reports.,sorgfältig|genau,gpt-4.1-mini,final_v4,2026-03-07
BN_5190,SK-OPS-008,Administrative Support,Verwaltung und Büroorganisation,operational,0.9,1,General office work primarily involves administrative support and office organization tasks.,Arbeiten|Büro|erledigen,gpt-4.1-mini,final_v4,2026-03-07
BN_5190,SK-DIG-009,Office & Productivity Software,Büro- und Produktivitätssoftware,digital,0.8,2,Using office productivity software is a core skill for completing typical office tasks efficiently.,Büro,gpt-4.1-mini,final_v4,2026-03-07
BN_5190,SK-OPS-010,Record Keeping & Documentation,Aktenführung und Dokumentation,operational,0.75,3,Record keeping and documentation are necessary supporting skills for completing office work accurately.,Arbeiten|Büro,gpt-4.1-mini,final_v4,2026-03-07
BN_5191,SK-SOC-009,Customer Service,Kundenbetreuung,social,0.95,1,"Central skill as the task is to inform and advise customers, directly involving customer service.",Kunden|beraten,gpt-4.1-mini,final_v4,2026-03-07
BN_5191,SK-SOC-010,Counseling & Guidance,Beratung und Begleitung,social,0.85,2,Providing advice and guidance is a core part of informing and advising customers.,beraten,gpt-4.1-mini,final_v4,2026-03-07
BN_5191,SK-SOC-001,Verbal Communication,Mündliche Kommunikation,social,0.8,3,Speaking and presenting is core for communicating information by phone or in person.,Telefon|persönlich,gpt-4.1-mini,final_v4,2026-03-07
BN_5192,SK-SOC-020,Contract Management,Vertragsmanagement,social,0.85,1,"Tender processing involves reviewing and managing contracts and formal documents, making contract management a core skill.",prüfen|bearbeiten,gpt-4.1-mini,final_v4,2026-03-07
BN_5192,SK-COG-021,Accuracy & Thoroughness,Sorgfalt und Genauigkeit,cognitive,0.8,2,Accuracy and thoroughness are core to correctly checking and processing tenders.,prüfen,gpt-4.1-mini,final_v4,2026-03-07
BN_5192,SK-OPS-004,Procurement & Purchasing,Beschaffung und Einkauf,operational,0.75,3,Checking and processing tenders requires understanding procurement processes and evaluating offers.,Ausschreibungen|prüfen|bearbeiten,gpt-4.1-mini,final_v4,2026-03-07
BN_5193,SK-OPS-004,Procurement & Purchasing,Beschaffung und Einkauf,operational,0.85,1,Entgegennahme von Bestellungen erfordert Kenntnisse im Einkauf und Beschaffung.,Bestellungen|entgegennehmen,gpt-4.1-mini,final_v4,2026-03-07
BN_5193,SK-SOC-009,Customer Service,Kundenbetreuung,social,0.75,2,"Kundenbetreuung ist notwendig, um Bestellungen von Kunden entgegenzunehmen und deren Bedürfnisse zu verstehen.",Bestellungen|Kunden,gpt-4.1-mini,final_v4,2026-03-07
BN_5194,SK-OPS-021,Inventory & Stock Management,Bestands- und Lagerverwaltung,operational,0.95,1,"Checking inventory directly involves managing and verifying stock levels, making Inventory & Stock Management central to the task.",Lagerbestand|überprüfen,gpt-4.1-mini,final_v4,2026-03-07
BN_5195,SK-COG-003,Planning & Organizing,Planen und Organisieren,cognitive,0.75,1,Planning and organizing is required to structure and prioritize tasks when working independently outside the office.,arbeiten,gpt-4.1-mini,final_v4,2026-03-07
BN_5196,SK-SOC-012,Public Speaking & Presenting,Vorträge und Präsentationen,social,0.95,1,The task is fundamentally about presenting information clearly and persuasively to customers and partners.,vorstellen|präsentieren,gpt-4.1-mini,final_v4,2026-03-07
BN_5196,SK-SOC-001,Verbal Communication,Mündliche Kommunikation,social,0.85,2,Effective spoken communication is essential to convey the company's products and information.,vorstellen|sprechen,gpt-4.1-mini,final_v4,2026-03-07
BN_5196,SK-OPS-005,Sales & Business Development,Vertrieb und Geschäftsentwicklung,operational,0.75,3,Sales and business development skills support the ability to engage customers and partners effectively.,Kunden|Partnern,gpt-4.1-mini,final_v4,2026-03-07
BN_5197,SK-SOC-012,Public Speaking & Presenting,Vorträge und Präsentationen,social,0.95,1,"Presenting and demonstrating products is fundamentally about presentation skills, making this skill central to the task.",präsentieren|Produkte|vorführen,gpt-4.1-mini,final_v4,2026-03-07
BN_5197,SK-SOC-001,Verbal Communication,Mündliche Kommunikation,social,0.85,2,Speaking and presenting are core to effectively conveying product information during demonstrations.,vorführen|präsentieren,gpt-4.1-mini,final_v4,2026-03-07
BN_5198,SK-SOC-003,Negotiation,Verhandlungsführung,social,0.95,1,Negotiating with clients is the core activity described by 'Verhandlungen mit Kunden führen'.,Verhandlungen|führen,gpt-4.1-mini,final_v4,2026-03-07
BN_5198,SK-SOC-016,Persuasion & Influence,Überzeugen und Einfluss nehmen,social,0.8,2,Persuasion and influence are essential to successfully negotiate and reach agreements with clients.,überzeugen,gpt-4.1-mini,final_v4,2026-03-07
BN_5198,SK-OPS-005,Sales & Business Development,Vertrieb und Geschäftsentwicklung,operational,0.75,3,Sales and business development support the negotiation process by identifying opportunities and managing client relationships.,Kunde,gpt-4.1-mini,final_v4,2026-03-07
BN_5199,SK-OPS-022,Customer Complaint Handling,Beschwerdemanagement,operational,0.9,1,Handling customer complaints is central to supporting customers with complaints.,Reklamationen|Kunden|unterstützen,gpt-4.1-mini,final_v4,2026-03-07
BN_5199,SK-SOC-009,Customer Service,Kundenbetreuung,social,0.85,2,Customer service skills are core to supporting customers and addressing their questions.,Kunden|unterstützen|Fragen,gpt-4.1-mini,final_v4,2026-03-07
BN_5199,SK-TEC-002,Electrical & Electronic Systems,Elektrische und elektronische Systeme,technical,0.75,3,Technical knowledge of electrical and electronic systems is necessary to answer technical questions.,technischen|Fragen,gpt-4.1-mini,final_v4,2026-03-07
BN_5200,SK-SOC-008,Teaching & Training,Lehren und Ausbilden,social,0.95,1,"The task is primarily about offering training, making teaching and training central.",Schulungen|schulen,gpt-4.1-mini,final_v4,2026-03-07
BN_5200,SK-SOC-019,Training Material Development,Schulungsmaterial entwickeln,social,0.75,2,Developing training materials is a necessary supporting skill to effectively offer training.,Schulung|Material|entwickeln,gpt-4.1-mini,final_v4,2026-03-07
BN_5200,SK-DOM-008,Education Program Design,Bildungsprogramm-Gestaltung,domain,0.7,3,Designing education programs supports structured training delivery but is less emphasized.,Schulung|Programm,gpt-4.1-mini,final_v4,2026-03-07
BN_5201,SK-SOC-001,Verbal Communication,Mündliche Kommunikation,social,0.9,1,"The core of the task is to communicate effectively with applicants and authorities, which is speaking and presenting.",kommunizieren,gpt-4.1-mini,final_v4,2026-03-07
BN_5201,SK-DOM-010,Public Administration,Öffentliche Verwaltung,domain,0.85,2,Communicating with applicants and authorities requires knowledge of public administration procedures and relevant government processes.,Behörden|Antragstellern,gpt-4.1-mini,final_v4,2026-03-07
BN_5201,SK-SOC-011,Stakeholder Management,Stakeholder-Management,social,0.7,3,Managing relationships with applicants and authorities involves stakeholder management skills.,kommunizieren,gpt-4.1-mini,final_v4,2026-03-07
BN_5202,SK-SOC-003,Negotiation,Verhandlungsführung,social,0.95,1,Negotiation is the central skill required to 'mit beteiligten Stellen verhandeln' as it directly involves discussing terms and reaching agreements.,verhandeln,gpt-4.1-mini,final_v4,2026-03-07
BN_5202,SK-SOC-016,Persuasion & Influence,Überzeugen und Einfluss nehmen,social,0.8,2,"Persuasion & Influence is core to negotiation, helping to argue positions and influence involved parties effectively.",überzeugen,gpt-4.1-mini,final_v4,2026-03-07
BN_5202,SK-SOC-004,Conflict Resolution,Konfliktlösung,social,0.7,3,Conflict Resolution is a necessary supporting skill since negotiations often involve resolving disagreements.,vermitteln,gpt-4.1-mini,final_v4,2026-03-07
BN_5203,SK-COG-008,Research & Analysis,Recherche und Analyse,cognitive,0.9,1,Systematically gathering and investigating information is central to collecting specific information.,konkrete|Informationen|sammeln,gpt-4.1-mini,final_v4,2026-03-07
BN_5203,SK-COG-014,Information Management,Informationsmanagement,cognitive,0.85,2,Collecting specific information requires organizing and managing information effectively.,Information,gpt-4.1-mini,final_v4,2026-03-07
BN_5203,SK-COG-021,Accuracy & Thoroughness,Sorgfalt und Genauigkeit,cognitive,0.7,3,Accuracy and thoroughness support the quality of collected information but are not the main focus.,,gpt-4.1-mini,final_v4,2026-03-07
BN_5204,SK-OPS-010,Record Keeping & Documentation,Aktenführung und Dokumentation,operational,0.8,1,Record keeping and documentation are core skills needed to carry out specialized administrative tasks.,Dokumentation|Aktenführung|pflegen,gpt-4.1-mini,final_v4,2026-03-07
BN_5204,SK-COG-021,Accuracy & Thoroughness,Sorgfalt und Genauigkeit,cognitive,0.75,2,Accuracy and thoroughness are necessary supporting skills to perform specialized tasks competently.,sorgfältig|genau|Genauigkeit,gpt-4.1-mini,final_v4,2026-03-07
BN_5204,SK-COG-003,Planning & Organizing,Planen und Organisieren,cognitive,0.7,3,Planning and organizing are necessary supporting skills to carry out specialized tasks effectively.,planen|organisieren|koordinieren,gpt-4.1-mini,final_v4,2026-03-07
BN_5205,SK-COG-001,Critical Thinking,Kritisches Denken,cognitive,0.9,1,Checking applications and submissions requires critical thinking to analyze and evaluate the information provided.,prüfen,gpt-4.1-mini,final_v4,2026-03-07
BN_5205,SK-COG-021,Accuracy & Thoroughness,Sorgfalt und Genauigkeit,cognitive,0.85,2,Accuracy and thoroughness are core to ensuring applications and submissions are correctly reviewed without errors.,sorgfältig|genau|Genauigkeit,gpt-4.1-mini,final_v4,2026-03-07
BN_5205,SK-DOM-002,Regulatory Compliance,Regulatorische Compliance,domain,0.75,3,Regulatory compliance is necessary to ensure applications meet legal and procedural requirements in service management.,Compliance|Vorschrift|Einhaltung,gpt-4.1-mini,final_v4,2026-03-07
BN_5206,SK-OPS-009,Financial Transactions & Accounting,Finanzgeschäfte und Buchhaltung,operational,0.95,1,"The task involves processing and recording financial incidents, which directly requires financial transactions and accounting skills.",Buchen|Finanzbereich,gpt-4.1-mini,final_v4,2026-03-07
BN_5206,SK-OPS-010,Record Keeping & Documentation,Aktenführung und Dokumentation,operational,0.8,2,Record keeping and documentation is a core skill since the task requires recording incidents accurately in finance.,Buchen|bearbeiten,gpt-4.1-mini,final_v4,2026-03-07
BN_5207,SK-DOM-010,Public Administration,Öffentliche Verwaltung,domain,0.9,1,Working in the regulatory office and issuing permits centrally involves public administration knowledge.,Verwaltung|Genehmigungen|Behörde,gpt-4.1-mini,final_v4,2026-03-07
BN_5207,SK-DOM-002,Regulatory Compliance,Regulatorische Compliance,domain,0.85,2,Ensuring compliance with regulations is core to checking projects and issuing permits.,Compliance|Vorschrift|Einhaltung,gpt-4.1-mini,final_v4,2026-03-07
BN_5207,SK-DOM-001,Legal Knowledge & Application,Rechtskenntnisse und -anwendung,domain,0.8,3,Legal knowledge is important to correctly apply laws and regulations when issuing permits.,Recht|Gesetz|Vorschrift,gpt-4.1-mini,final_v4,2026-03-07
BN_5208,SK-DOM-001,Legal Knowledge & Application,Rechtskenntnisse und -anwendung,domain,0.9,1,Central skill for understanding and applying legal frameworks in creating legal regulations.,Rechtsvorschriften|Recht|Gesetz,gpt-4.1-mini,final_v4,2026-03-07
BN_5208,SK-DOM-006,Policy & Regulation Development,Richtlinien- und Regelungsentwicklung,domain,0.85,2,Core skill for drafting and developing legal regulations and policies.,Erstellung|Gesetzgebung|Entwurf,gpt-4.1-mini,final_v4,2026-03-07
BN_5208,SK-DOM-002,Regulatory Compliance,Regulatorische Compliance,domain,0.75,3,Required to ensure that created regulations comply with existing rules and standards.,Vorschrift|Einhaltung|Regulierung,gpt-4.1-mini,final_v4,2026-03-07
BN_5209,SK-DOM-010,Public Administration,Öffentliche Verwaltung,domain,0.85,1,Shaping important administrative tasks requires solid knowledge of public administration procedures and structures.,Verwaltung,gpt-4.1-mini,final_v4,2026-03-07
BN_5209,SK-OPS-008,Administrative Support,Verwaltung und Büroorganisation,operational,0.75,2,Performing administrative and organizational tasks supports the shaping of administrative functions.,Verwaltung,gpt-4.1-mini,final_v4,2026-03-07
BN_5209,SK-COG-003,Planning & Organizing,Planen und Organisieren,cognitive,0.7,3,Planning and organizing are necessary to structure and coordinate administrative tasks effectively.,planen|organisieren,gpt-4.1-mini,final_v4,2026-03-07
BN_5210,SK-DOM-010,Public Administration,Öffentliche Verwaltung,domain,0.9,1,Supporting efficient and citizen-friendly administration centrally requires knowledge of public administration procedures and citizen interaction.,Verwaltung|Bürger,gpt-4.1-mini,final_v4,2026-03-07
BN_5210,SK-OPS-008,Administrative Support,Verwaltung und Büroorganisation,operational,0.85,2,Performing clerical and organizational tasks is core to supporting administrative efficiency.,Verwaltung|Organisation,gpt-4.1-mini,final_v4,2026-03-07
BN_5210,SK-COG-003,Planning & Organizing,Planen und Organisieren,cognitive,0.7,3,Planning and organizing is required to coordinate administrative tasks effectively.,effiziente|unterstützen,gpt-4.1-mini,final_v4,2026-03-07
BN_5211,SK-SOC-005,Team Leadership,Teamführung,social,0.9,1,"The task 'Mitarbeiter anleiten' directly involves guiding and leading employees, which is central to team leadership.",anleiten,gpt-4.1-mini,final_v4,2026-03-07
BN_5211,SK-SOC-007,Coaching & Mentoring,Coaching und Mentoring,social,0.8,2,Coaching and mentoring are core to guiding employees in developing their skills and knowledge.,anleiten,gpt-4.1-mini,final_v4,2026-03-07
BN_5211,SK-SOC-013,Supervision & Performance Management,Aufsicht und Leistungsmanagement,social,0.75,3,Supervision and performance management are necessary to oversee and evaluate employees when guiding them.,Mitarbeiter,gpt-4.1-mini,final_v4,2026-03-07
BN_5212,SK-OPS-008,Administrative Support,Verwaltung und Büroorganisation,operational,0.9,1,Organizational tasks in an administrative context primarily require administrative support skills such as office organization and clerical work.,organisatorischen|Aufgaben,gpt-4.1-mini,final_v4,2026-03-07
BN_5212,SK-COG-003,Planning & Organizing,Planen und Organisieren,cognitive,0.75,2,Planning and organizing is necessary to structure and prioritize organizational tasks effectively.,organisatorischen|Aufgaben,gpt-4.1-mini,final_v4,2026-03-07
BN_5213,SK-COG-017,Budget & Financial Management,Budget- und Finanzmanagement,cognitive,0.95,1,Budget planning directly involves budget and financial management skills.,Haushaltsplanung|Budget,gpt-4.1-mini,final_v4,2026-03-07
BN_5213,SK-COG-012,Resource Management,Ressourcenmanagement,cognitive,0.75,2,Resource management is necessary to allocate budget and related resources effectively.,Haushaltsplanung|Budget,gpt-4.1-mini,final_v4,2026-03-07
BN_5213,SK-COG-003,Planning & Organizing,Planen und Organisieren,cognitive,0.7,3,Planning and organizing skills support structuring the budget planning process.,planen,gpt-4.1-mini,final_v4,2026-03-07
BN_5214,SK-SOC-013,Supervision & Performance Management,Aufsicht und Leistungsmanagement,social,0.95,1,"The task explicitly involves 'Aufsicht' (supervision), making supervision and performance management central.",Aufsicht,gpt-4.1-mini,final_v4,2026-03-07
BN_5214,SK-SOC-005,Team Leadership,Teamführung,social,0.9,2,'Führungsaufgaben' (leadership tasks) directly relate to team leadership skills.,Führungsaufgaben|führen,gpt-4.1-mini,final_v4,2026-03-07
BN_5215,SK-COG-003,Planning & Organizing,Planen und Organisieren,cognitive,0.9,1,Planning and organizing administrative processes is the core of the task as indicated by 'planen und organisieren'.,planen|organisieren,gpt-4.1-mini,final_v4,2026-03-07
BN_5215,SK-DOM-001,Legal Knowledge & Application,Rechtskenntnisse und -anwendung,domain,0.85,2,Understanding and applying legal frameworks is essential since the task requires compliance with 'geltenden Gesetzen'.,Gesetzen,gpt-4.1-mini,final_v4,2026-03-07
BN_5215,SK-DOM-002,Regulatory Compliance,Regulatorische Compliance,domain,0.8,3,Regulatory compliance is core to ensuring administrative processes follow applicable laws and regulations.,Einhaltung|Vorschrift,gpt-4.1-mini,final_v4,2026-03-07
BN_5216,SK-OPS-008,Administrative Support,Verwaltung und Büroorganisation,operational,0.9,1,"The task is fundamentally about coordinating administrative tasks, making administrative support central.",Verwaltungsaufgaben|Verwaltung,gpt-4.1-mini,final_v4,2026-03-07
BN_5216,SK-SOC-021,Coordinating Across Teams,Teamübergreifend koordinieren,social,0.85,2,Coordinating the uniform execution of tasks requires cross-team coordination to ensure consistency.,koordinieren,gpt-4.1-mini,final_v4,2026-03-07
BN_5216,SK-COG-003,Planning & Organizing,Planen und Organisieren,cognitive,0.75,3,Planning and organizing are necessary to coordinate tasks effectively.,koordinieren|Durchführung,gpt-4.1-mini,final_v4,2026-03-07
BN_5217,SK-DOM-010,Public Administration,Öffentliche Verwaltung,domain,0.9,1,Applying expertise in the respective authority is central to public administration knowledge.,Behörde,gpt-4.1-mini,final_v4,2026-03-07
BN_5217,SK-DOM-001,Legal Knowledge & Application,Rechtskenntnisse und -anwendung,domain,0.75,2,Legal knowledge supports competent application of authority expertise but is not the main focus.,Rechtskenntnisse,gpt-4.1-mini,final_v4,2026-03-07
BN_5217,SK-DOM-002,Regulatory Compliance,Regulatorische Compliance,domain,0.7,3,Regulatory compliance is necessary to correctly apply authority expertise within rules.,Vorschrift,gpt-4.1-mini,final_v4,2026-03-07
BN_5218,SK-COG-004,Decision Making,Entscheidungsfindung,cognitive,0.95,1,Making important decisions is fundamentally about decision making (Entscheidungsfindung).,Entscheidungen|treffen,gpt-4.1-mini,final_v4,2026-03-07
BN_5218,SK-COG-001,Critical Thinking,Kritisches Denken,cognitive,0.75,2,Critical thinking is required to analyze and evaluate information before making important decisions.,Entscheidungen,gpt-4.1-mini,final_v4,2026-03-07
BN_5218,SK-COG-010,Risk Assessment,Risikobewertung,cognitive,0.7,3,Risk assessment is a necessary supporting skill to make informed important decisions.,Entscheidungen,gpt-4.1-mini,final_v4,2026-03-07
BN_5219,SK-SOC-013,Supervision & Performance Management,Aufsicht und Leistungsmanagement,social,0.9,1,"Die Aufgabe beinhaltet Aufsicht über untergeordnete Dienststellen, was Supervision und Leistungsmanagement erfordert.",untergeordneten|Dienststellen,gpt-4.1-mini,final_v4,2026-03-07
BN_5219,SK-OPS-020,Monitoring & Surveillance,Überwachung und Kontrolle,operational,0.85,2,"Überwachen ist zentral für die Aufgabe, da es um die Kontrolle der untergeordneten Dienststellen geht.",überwachen,gpt-4.1-mini,final_v4,2026-03-07
BN_5220,SK-DOM-001,Legal Knowledge & Application,Rechtskenntnisse und -anwendung,domain,0.9,1,Ensuring uniform application of laws requires strong legal knowledge and application skills.,Gesetzen|Anwendung,gpt-4.1-mini,final_v4,2026-03-07
BN_5220,SK-DOM-002,Regulatory Compliance,Regulatorische Compliance,domain,0.8,2,Regulatory compliance is core to interpreting and ensuring laws and regulations are followed uniformly.,Vorschrift,gpt-4.1-mini,final_v4,2026-03-07
BN_5220,SK-DOM-010,Public Administration,Öffentliche Verwaltung,domain,0.7,3,Public administration knowledge is necessary to understand the context and procedures for law application in the area.,Bereich,gpt-4.1-mini,final_v4,2026-03-07
BN_5221,SK-DOM-006,Policy & Regulation Development,Richtlinien- und Regelungsentwicklung,domain,0.95,1,Creating administrative regulations is fundamentally about drafting and developing policies and procedures.,Verwaltungsvorschriften|erstellen,gpt-4.1-mini,final_v4,2026-03-07
BN_5221,SK-DOM-010,Public Administration,Öffentliche Verwaltung,domain,0.85,2,Knowledge of public administration is core to understanding the context and application of regulations for subordinate offices.,Verwaltung|untergeordnete Dienststellen,gpt-4.1-mini,final_v4,2026-03-07
BN_5221,SK-DOM-001,Legal Knowledge & Application,Rechtskenntnisse und -anwendung,domain,0.75,3,Legal knowledge is necessary to ensure that regulations comply with legal frameworks and principles.,Vorschrift,gpt-4.1-mini,final_v4,2026-03-07
